date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:21:12	98/98	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:28:07%20GMT	https://orchardsophias.com.sg/wp-content/plugins/unlimited-elementor-inner-sections-by-boomdevs/public/css/euis-public.css?ver=1.0.4	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/unlimited-elementor-inner-sections-by-boomdevs/public/css/euis-public4b68.css	(from https://orchardsophias.com.sg/)
17:21:13	49162/49162	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:26:04%20GMT	https://orchardsophias.com.sg/wp-content/uploads/astra-addon/astra-addon-65d41bcc402278-16309920.css?ver=4.6.4	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/astra-addon/astra-addon-65d41bcc402278-1630992082d0.css	(from https://orchardsophias.com.sg/)
17:21:14	118630/118630	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:26:39%20GMT	https://orchardsophias.com.sg/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.19.2	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/elementor/assets/css/frontend-lite.min34a7.css	(from https://orchardsophias.com.sg/)
17:21:15	5609/5609	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:51:03%20GMT	https://orchardsophias.com.sg/wp-content/uploads/elementor/css/post-556.css?ver=1708401063	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/elementor/css/post-556e154.css	(from https://orchardsophias.com.sg/)
17:21:16	19653/19653	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:26:44%20GMT	https://orchardsophias.com.sg/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.27.0	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min50c3.css	(from https://orchardsophias.com.sg/)
17:21:17	12876/12876	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:26:46%20GMT	https://orchardsophias.com.sg/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from https://orchardsophias.com.sg/)
17:21:18	1458/1458	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:51:03%20GMT	https://orchardsophias.com.sg/wp-content/uploads/elementor/css/post-9.css?ver=1708401063	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/elementor/css/post-9e154.css	(from https://orchardsophias.com.sg/)
17:21:19	11339/11339	---M-Z	200	added ('OK')	text/css	date:Mon,%2007%20Aug%202023%2009:13:21%20GMT	https://orchardsophias.com.sg/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.15.0	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min2c7c.css	(from https://orchardsophias.com.sg/)
17:21:21	648605/648605	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:28:01%20GMT	https://orchardsophias.com.sg/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.min.css?ver=1.36.29	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.minc275.css	(from https://orchardsophias.com.sg/)
17:21:22	180205/180205	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:51:04%20GMT	https://orchardsophias.com.sg/wp-content/uploads/elementor/css/global.css?ver=1708401064	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/elementor/css/global9dbb.css	(from https://orchardsophias.com.sg/)
17:21:22	4417/4417	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:51:04%20GMT	https://orchardsophias.com.sg/wp-content/uploads/elementor/css/post-14.css?ver=1708401064	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/elementor/css/post-149dbb.css	(from https://orchardsophias.com.sg/)
17:21:23	1885/1885	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:51:04%20GMT	https://orchardsophias.com.sg/wp-content/uploads/elementor/css/post-1752.css?ver=1708401064	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/elementor/css/post-17529dbb.css	(from https://orchardsophias.com.sg/)
17:21:24	15314/15314	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:51:04%20GMT	https://orchardsophias.com.sg/wp-content/uploads/elementor/css/post-1616.css?ver=1708401064	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/elementor/css/post-16169dbb.css	(from https://orchardsophias.com.sg/)
17:21:25	19780/19780	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:51:04%20GMT	https://orchardsophias.com.sg/wp-content/uploads/elementor/css/post-483.css?ver=1708401064	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/elementor/css/post-4839dbb.css	(from https://orchardsophias.com.sg/)
17:21:27	9547/9547	---MC-	200	added ('OK')	text/css	date:Sun,%2019%20Jan%202025%2022:21:26%20GMT	https://fonts.googleapis.com/css?family=Poppins%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=auto&ver=6.7.1	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/fonts.googleapis.com/cssb5d1.css	(from https://orchardsophias.com.sg/)
17:21:27	57912/57912	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:26:45%20GMT	https://orchardsophias.com.sg/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://orchardsophias.com.sg/)
17:21:28	669/669	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:26:45%20GMT	https://orchardsophias.com.sg/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://orchardsophias.com.sg/)
17:21:29	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Nov%202023%2020:28:57%20GMT	https://orchardsophias.com.sg/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-includes/js/jquery/jquery.minf43b.js	(from https://orchardsophias.com.sg/)
17:21:30	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Jan%202025%2022:21:30%20GMT	https://fonts.gstatic.com/	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/fonts.gstatic.com/index.html	(from https://orchardsophias.com.sg/)
17:21:30	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2008%20Aug%202023%2020:24:55%20GMT	https://orchardsophias.com.sg/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://orchardsophias.com.sg/)
17:21:31	838/838	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Feb%202024%2003:28:07%20GMT	https://orchardsophias.com.sg/wp-content/plugins/unlimited-elementor-inner-sections-by-boomdevs/public/js/euis-public.js?ver=1.0.4	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/unlimited-elementor-inner-sections-by-boomdevs/public/js/euis-public4b68.js	(from https://orchardsophias.com.sg/)
17:21:33	142770/142770	---MC-	200	added ('OK')	application/json	date:Sun,%2019%20Jan%202025%2022:21:32%20GMT	https://orchardsophias.com.sg/wp-json/wp/v2/pages/14	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-json/wp/v2/pages/14.json	(from https://orchardsophias.com.sg/)
17:21:34	840/840	---M-Z	200	added ('OK')	text/xml	date:Sun,%2019%20Jan%202025%2022:21:34%20GMT	https://orchardsophias.com.sg/xmlrpc.php?rsd	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/xmlrpc0db0.php	(from https://orchardsophias.com.sg/)
17:21:34	2162/2162	---M--	200	added ('OK')	application/json	date:Sun,%2019%20Jan%202025%2022:21:34%20GMT	https://orchardsophias.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forchardsophias.com.sg%2F	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-json/oembed/1.0/embedb953.json	(from https://orchardsophias.com.sg/)
17:21:35	2324/2324	---M-Z	200	added ('OK')	text/xml	date:Sun,%2019%20Jan%202025%2022:21:35%20GMT	https://orchardsophias.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Forchardsophias.com.sg%2F&format=xml	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-json/oembed/1.0/embed1f4d	(from https://orchardsophias.com.sg/)
17:21:36	286431/286431	---MC-	200	added ('OK')	application/json	date:Sun,%2019%20Jan%202025%2022:21:34%20GMT	https://orchardsophias.com.sg/wp-json/	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-json/index.html	(from https://orchardsophias.com.sg/)
17:21:36	779/779	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jul%202023%2006:10:35%20GMT	https://orchardsophias.com.sg/wp-content/uploads/location-pin.svg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/location-pin.svg	(from https://orchardsophias.com.sg/)
17:21:37	866/866	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jul%202023%2006:10:30%20GMT	https://orchardsophias.com.sg/wp-content/uploads/tenure.svg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/tenure.svg	(from https://orchardsophias.com.sg/)
17:21:38	3595/3595	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jul%202023%2006:10:35%20GMT	https://orchardsophias.com.sg/wp-content/uploads/floorplan.svg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/floorplan.svg	(from https://orchardsophias.com.sg/)
17:21:39	899/899	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jul%202023%2006:10:36%20GMT	https://orchardsophias.com.sg/wp-content/uploads/calendar.svg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/calendar.svg	(from https://orchardsophias.com.sg/)
17:21:40	1032/1032	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jul%202023%2006:10:31%20GMT	https://orchardsophias.com.sg/wp-content/uploads/size-icon.svg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/size-icon.svg	(from https://orchardsophias.com.sg/)
17:21:41	959/959	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jul%202023%2006:10:31%20GMT	https://orchardsophias.com.sg/wp-content/uploads/carpark-icon.svg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/carpark-icon.svg	(from https://orchardsophias.com.sg/)
17:21:42	1256/1256	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jul%202023%2006:10:30%20GMT	https://orchardsophias.com.sg/wp-content/uploads/contractor-icon.svg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/contractor-icon.svg	(from https://orchardsophias.com.sg/)
17:21:43	847/847	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jul%202023%2006:10:32%20GMT	https://orchardsophias.com.sg/wp-content/uploads/lot-number.svg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/lot-number.svg	(from https://orchardsophias.com.sg/)
17:21:44	1652/1652	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jul%202023%2006:10:36%20GMT	https://orchardsophias.com.sg/wp-content/uploads/architect-icon.svg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/architect-icon.svg	(from https://orchardsophias.com.sg/)
17:21:45	915/915	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jul%202023%2006:10:35%20GMT	https://orchardsophias.com.sg/wp-content/uploads/mrt.svg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/mrt.svg	(from https://orchardsophias.com.sg/)
17:21:46	554/554	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Jul%202023%2006:10:30%20GMT	https://orchardsophias.com.sg/wp-content/uploads/mobilephone.svg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/mobilephone.svg	(from https://orchardsophias.com.sg/)
17:21:47	6158/6158	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Aug%202023%2009:10:13%20GMT	https://orchardsophias.com.sg/wp-content/uploads/orchard_sophia_condo_logo-150x46.png	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/orchard_sophia_condo_logo-150x46.png	(from https://orchardsophias.com.sg/)
17:22:03	321840/321840	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jul%202023%2009:54:08%20GMT	http://orchardsophias.com.sg/wp-content/uploads/location_map_for_orchard_sophia_condo_at_sophia_road_by_DB2land.jpg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/location_map_for_orchard_sophia_condo_at_sophia_road_by_DB2land.jpg	(from https://orchardsophias.com.sg/)
17:22:03	278724/278724	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2022:21:49%20GMT	https://orchardsophias.com.sg/site-plan/	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/site-plan/index.html	(from https://orchardsophias.com.sg/)
17:22:03	272657/272657	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2022:21:50%20GMT	https://orchardsophias.com.sg/floor-plans/	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/floor-plans/index.html	(from https://orchardsophias.com.sg/)
17:22:03	280100/280100	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2022:21:50%20GMT	https://orchardsophias.com.sg/gallery/	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/gallery/index.html	(from https://orchardsophias.com.sg/)
17:22:12	265964/265964	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2022:22:04%20GMT	http://orchardsophias.com.sg/video/	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/video/index.html	(from https://orchardsophias.com.sg/)
17:22:14	131683/131683	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jul%202023%2009:54:12%20GMT	https://orchardsophias.com.sg/wp-content/uploads/roof_top_dining_orchard_sophia_condo_at_sophia_road_by_DB2land-1024x575.jpg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/roof_top_dining_orchard_sophia_condo_at_sophia_road_by_DB2land-1024x575.jpg	(from https://orchardsophias.com.sg/)
17:22:15	107122/107122	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jul%202023%2009:54:11%20GMT	https://orchardsophias.com.sg/wp-content/uploads/pool_of_orchard_sophia_condo_at_sophia_road_by_DB2land-1024x575.jpg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/pool_of_orchard_sophia_condo_at_sophia_road_by_DB2land-1024x575.jpg	(from https://orchardsophias.com.sg/)
17:22:23	7361/7361	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jul%202023%2009:54:03%20GMT	https://orchardsophias.com.sg/wp-content/uploads/db2land_logo_of_developer_for_orchard_sophia_condo_at_sophia_road.png	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/db2land_logo_of_developer_for_orchard_sophia_condo_at_sophia_road.png	(from https://orchardsophias.com.sg/)
17:22:25	263101/263101	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2022:22:05%20GMT	https://orchardsophias.com.sg/brochure/	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/brochure/index.html	(from https://orchardsophias.com.sg/)
17:22:41	78756/78756	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jul%202023%2009:54:07%20GMT	https://orchardsophias.com.sg/wp-content/uploads/lobby_of_orchard_sophia_condo_at_sophia_road_by_DB2land-1024x575.jpg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/lobby_of_orchard_sophia_condo_at_sophia_road_by_DB2land-1024x575.jpg	(from https://orchardsophias.com.sg/)
17:22:41	232198/232198	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Jan%202025%2022:22:26%20GMT	http://orchardsophias.com.sg/wp-content/uploads/the-continuum-condo-logo.png	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/the-continuum-condo-logo.2f.delayed	(from https://orchardsophias.com.sg/)
17:22:43	278357/278357	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jul%202023%2009:54:14%20GMT	http://orchardsophias.com.sg/wp-content/uploads/schematic_diagram_for_orchard_sophia_condo_at_sophia_road_by_DB2land.jpg	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/schematic_diagram_for_orchard_sophia_condo_at_sophia_road_by_DB2land.jpg	(from https://orchardsophias.com.sg/)
17:22:43	78620/78620	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2004:20:41%20GMT	https://orchardsophias.com.sg/wp-content/uploads/elementor/css/post-43.css?ver=1708402841	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/elementor/css/post-438511.css	(from https://orchardsophias.com.sg/)
17:22:44	14736/14736	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:51:05%20GMT	https://orchardsophias.com.sg/wp-content/uploads/elementor/css/post-2300.css?ver=1708401065	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/elementor/css/post-2300e32c.css	(from https://orchardsophias.com.sg/)
17:22:44	3257/3257	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:51:05%20GMT	https://orchardsophias.com.sg/wp-content/uploads/elementor/css/post-1705.css?ver=1708401065	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/uploads/elementor/css/post-1705e32c.css	(from https://orchardsophias.com.sg/)
17:22:45	0/0	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:25:54%20GMT	https://orchardsophias.com.sg/wp-content/plugins/astra-addon/addons/nav-menu/assets/css/minified/magamenu-frontend.min.css?ver=4.6.4	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/astra-addon/addons/nav-menu/assets/css/minified/magamenu-frontend.min82d0.css	(from https://orchardsophias.com.sg/)
17:22:46	18468/18468	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:26:44%20GMT	https://orchardsophias.com.sg/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.19.2	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/elementor/assets/lib/animations/animations.min34a7.css	(from https://orchardsophias.com.sg/)
17:22:47	677/677	---M-Z	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2003:26:45%20GMT	https://orchardsophias.com.sg/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://orchardsophias.com.sg/)
17:22:48	20585/20585	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Jul%202023%2006:11:20%20GMT	https://orchardsophias.com.sg/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.1.2	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/themes/astra/assets/js/minified/frontend.min8aee.js	(from https://orchardsophias.com.sg/)
17:22:49	4776/4776	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202024%2022:43:38%20GMT	https://orchardsophias.com.sg/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-includes/js/dist/hooks.min4fdd.js	(from https://orchardsophias.com.sg/)
17:22:50	9141/9141	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2002%20Apr%202024%2019:56:03%20GMT	https://orchardsophias.com.sg/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-includes/js/dist/i18n.minc33c.js	(from https://orchardsophias.com.sg/)
17:22:51	11513/11513	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2011%20Aug%202024%2007:49:56%20GMT	https://orchardsophias.com.sg/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.8	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/contact-form-7/includes/swv/js/indexe2db.js	(from https://orchardsophias.com.sg/)
17:22:52	13423/13423	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2011%20Aug%202024%2007:49:56%20GMT	https://orchardsophias.com.sg/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.9.8	/Users/kashan/workspace/htdocs/httrack/orchardsophias.com.sg/orchardsophias.com.sg/wp-content/plugins/contact-form-7/includes/js/indexe2db.js	(from https://orchardsophias.com.sg/)
