date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:15:41	770197/770197	---MCZ	200	added ('OK')	text/html	etag:W/%2207fa88aeaff7d1cb7fc8601b115ae9ac%22	https://upgrademysite.wixsite.com/richco-developments/sitemap	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/sitemap.html	(from https://upgrademysite.wixsite.com/richco-developments)
17:15:43	900226/900226	---MCZ	200	added ('OK')	text/html	etag:W/%2240df6927e5f2e7e7f1a7159e2c70ef03%22	https://upgrademysite.wixsite.com/richco-developments/book-online	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/book-online.html	(from https://upgrademysite.wixsite.com/richco-developments)
17:15:43	3031/3031	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2022:15:43%20GMT	https://upgrademysite.wixsite.com/sitemap.xml	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/sitemap.a.delayed	(from https://upgrademysite.wixsite.com/richco-developments)
17:15:44	3030/3030	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2022:15:44%20GMT	https://upgrademysite.wixsite.com/feed.xml	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/feed.b.delayed	(from https://upgrademysite.wixsite.com/richco-developments)
17:15:45	3030/3030	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2022:15:45%20GMT	https://upgrademysite.wixsite.com/${i.uri}	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/${i.c.delayed	(from https://upgrademysite.wixsite.com/richco-developments)
17:15:46	3030/3030	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2022:15:46%20GMT	https://upgrademysite.wixsite.com/decodeURIComponent(e	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/decodeURIComponent(e.d.delayed	(from https://upgrademysite.wixsite.com/richco-developments)
17:15:47	3031/3031	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2022:15:47%20GMT	https://upgrademysite.wixsite.com/richco-developments/c	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/c.e.delayed	(from https://upgrademysite.wixsite.com/richco-developments/company)
17:15:48	3032/3032	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2022:15:48%20GMT	https://upgrademysite.wixsite.com/richco-developments/t	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/t.f.delayed	(from https://upgrademysite.wixsite.com/richco-developments/company)
17:15:49	3032/3032	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2022:15:49%20GMT	https://upgrademysite.wixsite.com/richco-developments/robots.txt	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/robots.10.delayed	(from https://upgrademysite.wixsite.com/richco-developments/company)
17:15:50	563/563	---M--	200	added ('OK')	text/xml	etag:W/%22233-PxyBhPRX50GlG900O2fkkv5RIS8%22	https://upgrademysite.wixsite.com/richco-developments/sitemap.xml	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/sitemap.xml	(from https://upgrademysite.wixsite.com/richco-developments/company)
17:15:51	3031/3031	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2022:15:51%20GMT	https://upgrademysite.wixsite.com/richco-developments/feed.xml	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/feed.12.delayed	(from https://upgrademysite.wixsite.com/richco-developments/company)
17:15:52	3032/3032	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2022:15:52%20GMT	https://upgrademysite.wixsite.com/richco-developments/${i.uri}	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/${i.13.delayed	(from https://upgrademysite.wixsite.com/richco-developments/company)
17:15:53	3031/3031	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2022:15:53%20GMT	https://upgrademysite.wixsite.com/richco-developments/decodeURIComponent(e	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/decodeURIComponent(e.14.delayed	(from https://upgrademysite.wixsite.com/richco-developments/company)
17:15:56	1037388/1037388	---MCZ	200	added ('OK')	text/html	etag:W/%22098055be7403b8aaa6d9431312200cfe%22	https://upgrademysite.wixsite.com/richco-developments/projects/bay-towns%2C-barrie	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/bay-towns,-barrie.html	(from https://upgrademysite.wixsite.com/richco-developments/projects)
17:15:58	1034827/1034827	---MCZ	200	added ('OK')	text/html	etag:W/%2250773d859bf6436f224f9ffe7ad1faba%22	https://upgrademysite.wixsite.com/richco-developments/projects/richco-signature%2C-oakville	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/richco-signature,-oakville.html	(from https://upgrademysite.wixsite.com/richco-developments/projects)
17:15:59	1035344/1035344	---MCZ	200	added ('OK')	text/html	etag:W/%222a2fe163f4b69b8b5e1259c892afee91%22	https://upgrademysite.wixsite.com/richco-developments/projects/la-casa%2C-oakville	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/la-casa,-oakville.html	(from https://upgrademysite.wixsite.com/richco-developments/projects)
17:16:02	1030056/1030056	---MCZ	200	added ('OK')	text/html	etag:W/%22a860ccc3d696769b959af145ca3d0f8b%22	https://upgrademysite.wixsite.com/richco-developments/projects/the-georgian%2C-oakville	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/the-georgian,-oakville.html	(from https://upgrademysite.wixsite.com/richco-developments/projects)
17:16:04	1030372/1030372	---MCZ	200	added ('OK')	text/html	etag:W/%22543c6fded3f57593530057740780dcbf%22	https://upgrademysite.wixsite.com/richco-developments/projects/the-chateau%2C-georgetown	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/the-chateau,-georgetown.html	(from https://upgrademysite.wixsite.com/richco-developments/projects)
17:16:06	1030453/1030453	---MCZ	200	added ('OK')	text/html	etag:W/%22eb1e490cca96de70766849bb95f9a5b3%22	https://upgrademysite.wixsite.com/richco-developments/projects/the-sinclair%2C-oakville	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/the-sinclair,-oakville.html	(from https://upgrademysite.wixsite.com/richco-developments/projects)
17:16:07	1030478/1030478	---MCZ	200	added ('OK')	text/html	etag:W/%22376114cd299a6ca9b820e6c46e9c5220%22	https://upgrademysite.wixsite.com/richco-developments/projects/the-sterling%2C-oakville	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/the-sterling,-oakville.html	(from https://upgrademysite.wixsite.com/richco-developments/projects)
17:16:10	1036747/1036747	---MCZ	200	added ('OK')	text/html	etag:W/%220abb824ac21859220e22bdc27bf32ed3%22	https://upgrademysite.wixsite.com/richco-developments/projects/the-wyndham%2C-oakville	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/the-wyndham,-oakville.html	(from https://upgrademysite.wixsite.com/richco-developments/projects)
17:16:12	1034834/1034834	---MCZ	200	added ('OK')	text/html	etag:W/%220a4cc4b6b6d6ebd8f35eba66e8b90d06%22	https://upgrademysite.wixsite.com/richco-developments/projects/the-craftsman%2C-oakville	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/the-craftsman,-oakville.html	(from https://upgrademysite.wixsite.com/richco-developments/projects)
17:16:14	1195675/1195675	---MCZ	200	added ('OK')	text/html	etag:W/%22f6d1319431c36b281a2891323a6e3253%22	https://upgrademysite.wixsite.com/richco-developments/booking-calendar	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/booking-calendar.html	(from https://upgrademysite.wixsite.com/richco-developments/projects)
17:16:15	754491/754491	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22e7beba9ad9ea406bf584eda6e9493b92%22	https://upgrademysite.wixsite.com/richco-developments/projects/c	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/c.1f.delayed	(from https://upgrademysite.wixsite.com/richco-developments/projects/bay-towns%2C-barrie)
17:16:15	754549/754549	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2207a0b8501063a704d13961c307f20593%22	https://upgrademysite.wixsite.com/richco-developments/projects/t	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/t.20.delayed	(from https://upgrademysite.wixsite.com/richco-developments/projects/bay-towns%2C-barrie)
17:16:16	771509/771509	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2293a56251812275d6a67707817ef6e2b7%22	https://upgrademysite.wixsite.com/richco-developments/projects/media/emptystate.85a4add5.svg	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/media/emptystate.85a4add5.21.delayed	(from https://upgrademysite.wixsite.com/richco-developments/projects/bay-towns%2C-barrie)
17:16:18	771544/771544	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22d8e67991fe8799fd300b7e0755cd296f%22	https://upgrademysite.wixsite.com/richco-developments/projects/robots.txt	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/robots.22.delayed	(from https://upgrademysite.wixsite.com/richco-developments/projects/bay-towns%2C-barrie)
17:16:18	3031/3031	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2022:16:18%20GMT	https://upgrademysite.wixsite.com/richco-developments/projects/sitemap.xml	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/sitemap.23.delayed	(from https://upgrademysite.wixsite.com/richco-developments/projects/bay-towns%2C-barrie)
17:16:19	3032/3032	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Nov%202024%2022:16:19%20GMT	https://upgrademysite.wixsite.com/richco-developments/projects/feed.xml	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/feed.24.delayed	(from https://upgrademysite.wixsite.com/richco-developments/projects/bay-towns%2C-barrie)
17:16:21	754864/754864	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225fd8ad6c0964820f789b3936a173088b%22	https://upgrademysite.wixsite.com/richco-developments/projects/${i.uri}	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/${i.25.delayed	(from https://upgrademysite.wixsite.com/richco-developments/projects/bay-towns%2C-barrie)
17:16:23	601727/601727	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2022:16:21%20GMT	https://upgrademysite.wixsite.com/richco-developments/projects/decodeURIComponent(e	/Users/kashan/workspace/htdocs/aj/realestate/upgrademysite.wixsite.com/richco-developments/projects/decodeURIComponent(e.html	(from https://upgrademysite.wixsite.com/richco-developments/projects/bay-towns%2C-barrie)
